id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status
491,logs,69,Monitoramento e Observabilidade,0.41584757,no_match
492,capability building,73,Arquitetura de Software,0.5106735,no_match
493,data manipulation,38,Análise de Dados,0.6292939,no_match
494,comunicação direta,1,Comunicação Assertiva,0.6088976,no_match
495,design de sistemas,73,Arquitetura de Software,0.5812303,no_match
496,inteligência emocional,3,Inteligência Emocional,0.8260685,matched
497,data-driven mindset,50,Engenharia de Dados,0.6527761,no_match
498,dbt models,79,dbt,0.7578659,matched
499,comunicação no trabalho,22,Escrita Profissional,0.6310036,no_match
500,workflow automation,9,Gestão do Tempo,0.4630893,no_match
501,javascript backend,34,JavaScript,0.7266427,matched
502,datadog,20,Storytelling com Dados,0.59658074,no_match
503,cloudformation,67,Azure,0.622081,no_match
504,intrapreneurship,29,Empreendedorismo,0.5529158,no_match
505,cross-validation,72,Testes Automatizados,0.39747822,no_match
506,compliance,93,Compliance e Regulação,0.57782423,no_match
507,monitoramento de LLM,69,Monitoramento e Observabilidade,0.620835,no_match
508,KPIs,85,Hugging Face,0.31672725,no_match
509,risk analysis,92,Gestão de Riscos,0.7076026,matched
510,vector search,43,Embeddings e Busca Vetorial,0.4234676,no_match
511,organizational culture,99,Cultura Organizacional,0.80041134,matched
512,AWS,65,AWS,0.36063612,no_match
513,lidar com conflitos,2,Resolução de Conflitos,0.6573983,no_match
514,resolver conflitos interpessoais,2,Resolução de Conflitos,0.7370807,matched
515,mitigação de riscos,92,Gestão de Riscos,0.6895304,no_match
516,fast api,52,Orquestração de Pipelines,0.35521764,no_match
517,expressing ideas clearly,1,Comunicação Assertiva,0.571084,no_match
518,trabalhar sem supervisão,10,Autogestão,0.55432385,no_match
519,clarity in communication,22,Escrita Profissional,0.52440214,no_match
520,dockerfile,62,Docker,0.643836,no_match
521,job interviews,94,Recrutamento e Seleção,0.46233344,no_match
522,cloud AWS,67,Azure,0.5928366,no_match
523,facilitar workshops,19,Facilitação,0.67079866,no_match
524,containerization,62,Docker,0.5638312,no_match
525,business writing,22,Escrita Profissional,0.6133046,no_match
526,team building,97,Treinamento e Desenvolvimento,0.50545096,no_match
527,engajamento de stakeholders,25,Gestão de Stakeholders,0.71017855,matched
528,people ops,0,Gestão de Pessoas,0.44566005,no_match
529,customer needs understanding,15,Foco no Cliente,0.7653891,matched
530,rastreamento de prompts,69,Monitoramento e Observabilidade,0.55092466,no_match
531,infrastructure automation,68,Infrastructure as Code,0.5940874,no_match
532,LLM applications,82,LangChain,0.56833637,no_match
533,learning programs,97,Treinamento e Desenvolvimento,0.5644736,no_match
534,entidade relacionamento,12,Colaboração,0.5529646,no_match
535,teamwork,12,Colaboração,0.65490615,no_match
536,gerenciamento do tempo,9,Gestão do Tempo,0.715912,matched
537,flexibility,73,Arquitetura de Software,0.36024556,no_match
538,redshift,89,OKRs,0.26508552,no_match
539,análise de decisão,7,Tomada de Decisão,0.7149089,matched
540,managing projects,17,Gestão de Projetos,0.87862045,matched
541,LGPD,89,OKRs,0.3538619,no_match
542,clean architecture,73,Arquitetura de Software,0.44501078,no_match
543,react,2,Resolução de Conflitos,0.4594935,no_match
544,text analysis,41,Processamento de Linguagem Natural,0.5883666,no_match
545,comunicação interpessoal,1,Comunicação Assertiva,0.559237,no_match
546,dagster,21,Apresentação e Oratória,0.29609933,no_match
547,containers,63,Kubernetes,0.5194764,no_match
548,análise de dados,38,Análise de Dados,0.8053319,matched
549,UX insights,38,Análise de Dados,0.5074531,no_match
550,langchain,82,LangChain,0.45353383,no_match
551,prometheus,21,Apresentação e Oratória,0.28400752,no_match
552,system architecture,73,Arquitetura de Software,0.5744313,no_match
553,corporate culture,99,Cultura Organizacional,0.5787344,no_match
554,managing deadlines,9,Gestão do Tempo,0.73347926,matched
555,stream processing,52,Orquestração de Pipelines,0.6272213,no_match
556,estatística aplicada,48,Estatística Aplicada,0.5179212,no_match
557,EVP,89,OKRs,0.37364322,no_match
558,client focus,15,Foco no Cliente,0.60057104,no_match
559,engineering leadership,24,Liderança Técnica,0.8009114,matched
560,kubernetes scaling,63,Kubernetes,0.47479194,no_match
561,monitoramento de modelos,69,Monitoramento e Observabilidade,0.603707,no_match
562,negotiation techniques,4,Negociação,0.8006458,matched
563,análise de sentimentos,3,Inteligência Emocional,0.66799426,no_match
564,negotiating deals,4,Negociação,0.7871082,matched
565,contratação,94,Recrutamento e Seleção,0.5139989,no_match
566,integração de dados,38,Análise de Dados,0.67513967,no_match
567,roadmap de produto,86,Gestão de Produto,0.69427985,no_match
568,privacidade de dados,70,Segurança de Dados,0.7666918,matched
569,metodologias ágeis,54,Modelagem de Dados,0.4850211,no_match
570,professional coaching,24,Liderança Técnica,0.5201515,no_match
571,obsessão pelo cliente,15,Foco no Cliente,0.5334331,no_match
572,inference hugging face,85,Hugging Face,0.7263423,matched
573,limpeza de dados,38,Análise de Dados,0.6567339,no_match
574,key performance indicators,96,Gestão de Desempenho,0.5796724,no_match
575,spirit of collaboration,12,Colaboração,0.769369,matched
576,SQL manipulation,31,SQL,0.6212523,no_match
577,fastapi development,61,FastAPI,0.53239214,no_match
578,prefect,24,Liderança Técnica,0.31329998,no_match
579,good writing,22,Escrita Profissional,0.54518664,no_match
580,product strategy,86,Gestão de Produto,0.7261097,matched
581,PM,22,Escrita Profissional,0.2800343,no_match
582,Terraform,68,Infrastructure as Code,0.5087911,no_match
583,anomaly detection in time series,46,Séries Temporais,0.58559424,no_match
584,mudança organizacional,27,Gestão de Mudanças,0.7543138,matched
585,probabilidade,7,Tomada de Decisão,0.37029427,no_match
586,python avançado,30,Python,0.65600616,no_match
587,event streaming,53,Streaming de Dados,0.49436042,no_match
588,Git,89,OKRs,0.26493332,no_match
589,empreendedorismo,29,Empreendedorismo,0.5749867,no_match
590,langchain chains,82,LangChain,0.5465883,no_match
591,PBI,79,dbt,0.2935842,no_match
592,project oversight,17,Gestão de Projetos,0.74169016,matched
593,data pipelines,52,Orquestração de Pipelines,0.7173403,matched
594,product ownership,13,Visão de Produto,0.5537716,no_match
595,validação de dados,56,Qualidade de Dados,0.6294941,no_match
596,kubernetes,63,Kubernetes,0.32237157,no_match
597,people performance,21,Apresentação e Oratória,0.53909075,no_match
598,SOLID principles,4,Negociação,0.3005135,no_match
599,willingness to learn,11,Aprendizado Contínuo,0.6241828,no_match
600,empreendedorismo,29,Empreendedorismo,0.5749867,no_match
601,test coverage,72,Testes Automatizados,0.590468,no_match
602,estratégia de produto,86,Gestão de Produto,0.7222539,matched
603,critical mindset,5,Pensamento Crítico,0.6202109,no_match
604,cloudformation,67,Azure,0.6220809,no_match
605,risco operacional,92,Gestão de Riscos,0.6654418,no_match
606,shell automation,37,Bash e Shell Script,0.74252653,matched
607,statistical analysis,32,R,0.6076678,no_match
608,RDS,89,OKRs,0.30669594,no_match
609,assumir riscos,29,Empreendedorismo,0.5620055,no_match
610,reconhecimento de imagens,47,Visão Computacional,0.69519484,no_match
611,operational risk,92,Gestão de Riscos,0.70862854,matched
612,public speaking,21,Apresentação e Oratória,0.55489784,no_match
613,javascript backend,34,JavaScript,0.72664297,matched
614,data transformation,38,Análise de Dados,0.5706861,no_match
615,learning agility,11,Aprendizado Contínuo,0.5867107,no_match
616,text generation,41,Processamento de Linguagem Natural,0.5170007,no_match
617,PM,22,Escrita Profissional,0.2800343,no_match
618,VBA,79,dbt,0.3439508,no_match
619,ideação,28,Inovação,0.4852069,no_match
620,product management,86,Gestão de Produto,0.74981225,matched
621,corporate culture,99,Cultura Organizacional,0.5787344,no_match
622,pensamento quantitativo,14,Orientação a Dados,0.52205074,no_match
623,people coaching,0,Gestão de Pessoas,0.51384926,no_match
624,GDPR compliance,93,Compliance e Regulação,0.5242684,no_match
625,cross-functional collaboration,12,Colaboração,0.7500184,matched
626,apache spark,80,Spark,0.71351635,matched
627,problem-solving,6,Resolução de Problemas,0.760766,matched
628,SQL avançado,31,SQL,0.72010195,matched
629,customer centricity,15,Foco no Cliente,0.6052462,no_match
630,alinhamento de stakeholders,12,Colaboração,0.6594058,no_match
631,modelagem dimensional,54,Modelagem de Dados,0.56239104,no_match
632,Hugging Face,85,Hugging Face,0.68230015,no_match
633,model evaluation,45,Avaliação de Modelos,0.65662515,no_match
634,deliver presentations,21,Apresentação e Oratória,0.6694595,no_match
635,previsão de séries temporais,46,Séries Temporais,0.7183839,matched
636,apresentar dados,38,Análise de Dados,0.6647004,no_match
637,FAISS,85,Hugging Face,0.31698513,no_match
638,questionar premissas,21,Apresentação e Oratória,0.46999106,no_match
639,independent work,10,Autogestão,0.46769124,no_match
640,cloud run,67,Azure,0.62057304,no_match
641,treinamento corporativo,97,Treinamento e Desenvolvimento,0.5068816,no_match
642,mudança organizacional,27,Gestão de Mudanças,0.75431395,matched
643,T&D,89,OKRs,0.3478439,no_match
644,tracing,69,Monitoramento e Observabilidade,0.33268,no_match
645,SQL básico,31,SQL,0.70523596,matched
646,descriptive statistics,32,R,0.48929733,no_match
647,spreadsheet,77,Excel Avançado,0.37781447,no_match
648,coordenação de projetos,17,Gestão de Projetos,0.7016624,matched
649,oral communication,1,Comunicação Assertiva,0.48587132,no_match
650,compliance de dados,56,Qualidade de Dados,0.64838946,no_match
651,data completeness,56,Qualidade de Dados,0.64401865,no_match
652,LGPD,89,OKRs,0.3538619,no_match
653,temporal modeling,46,Séries Temporais,0.58239734,no_match
654,managing group dynamics,19,Facilitação,0.58774495,no_match
655,effective communication,1,Comunicação Assertiva,0.63478255,no_match
656,hadoop,81,Hadoop,0.4035165,no_match
657,resolver problemas,6,Resolução de Problemas,0.7238544,matched
658,detecção de objetos,69,Monitoramento e Observabilidade,0.523159,no_match
659,agile mindset,73,Arquitetura de Software,0.54469,no_match
660,azure AI,89,OKRs,0.24951401,no_match
661,web development javascript,34,JavaScript,0.64840627,no_match
662,proatividade,1,Comunicação Assertiva,0.4331052,no_match
663,similaridade semântica,43,Embeddings e Busca Vetorial,0.444552,no_match
664,verbal communication,1,Comunicação Assertiva,0.64364064,no_match
665,hugging face,85,Hugging Face,0.68230015,no_match
666,semantic search,41,Processamento de Linguagem Natural,0.47839814,no_match
667,orquestração de containers,63,Kubernetes,0.6098049,no_match
668,aprendizado de máquina,39,Machine Learning,0.79799414,matched
669,avaliação de riscos,92,Gestão de Riscos,0.7508605,matched
670,risk taking,92,Gestão de Riscos,0.6154988,no_match
671,trabalho em equipe,12,Colaboração,0.6221595,no_match
672,data extraction,38,Análise de Dados,0.715662,matched
673,power query,75,Power BI,0.51742125,no_match
674,NoSQL database,31,SQL,0.7184385,matched
675,structured query language,41,Processamento de Linguagem Natural,0.5176745,no_match
676,habilidades de apresentação,21,Apresentação e Oratória,0.7109754,matched
677,automação de testes,72,Testes Automatizados,0.82508194,matched
678,serviços independentes,10,Autogestão,0.506616,no_match
679,programação em python,30,Python,0.73023427,matched
680,modelagem estatística,48,Estatística Aplicada,0.64629865,no_match
681,data integrity,56,Qualidade de Dados,0.6944033,no_match
682,EQ,89,OKRs,0.40442562,no_match
683,OKR framework,68,Infrastructure as Code,0.49134442,no_match
684,abertura a mudanças,27,Gestão de Mudanças,0.5597352,no_match
685,microservices,74,Microsserviços,0.7667018,matched
686,clean architecture,73,Arquitetura de Software,0.44501078,no_match
687,kafka,85,Hugging Face,0.3112818,no_match
688,comunicação com stakeholders,1,Comunicação Assertiva,0.6256535,no_match
689,treinamento e desenvolvimento,97,Treinamento e Desenvolvimento,0.70817727,matched
690,negotiating deals,4,Negociação,0.7871082,matched
691,comunicação assertiva,1,Comunicação Assertiva,0.74906933,matched
692,excel formulas,77,Excel Avançado,0.6290262,no_match
693,data quality,56,Qualidade de Dados,0.81629837,matched
694,Postgres,57,PostgreSQL,0.43023968,no_match
695,engenharia de dados,50,Engenharia de Dados,0.76276076,matched
696,decisões baseadas em dados,14,Orientação a Dados,0.7366304,matched
697,time series forecasting,46,Séries Temporais,0.6514238,no_match
698,definir estratégia,16,Pensamento Estratégico,0.7115733,matched
699,atração de talentos,98,Employer Branding,0.517368,no_match
700,coordenação de projetos,17,Gestão de Projetos,0.7016624,matched
701,testing,72,Testes Automatizados,0.6423134,no_match
702,negociar com clientes,15,Foco no Cliente,0.6036174,no_match
703,gestão de capital humano,0,Gestão de Pessoas,0.5434453,no_match
704,azure cloud,67,Azure,0.55859625,no_match
705,document writing,22,Escrita Profissional,0.6037216,no_match
706,critical thinking,5,Pensamento Crítico,0.64742005,no_match
707,excel básico,77,Excel Avançado,0.6635436,no_match
708,análise exploratória,38,Análise de Dados,0.5025892,no_match
709,cultura organizacional,99,Cultura Organizacional,0.82250804,matched
710,conflict resolution,2,Resolução de Conflitos,0.72221196,matched
711,spreadsheets,77,Excel Avançado,0.37748995,no_match
712,AB tests,72,Testes Automatizados,0.54027045,no_match
713,decisão sob incerteza,7,Tomada de Decisão,0.7322546,matched
714,design research,88,Design Thinking,0.66830766,no_match
715,gerenciar desentendimentos,2,Resolução de Conflitos,0.60352945,no_match
716,monitoramento de modelos,69,Monitoramento e Observabilidade,0.603707,no_match
717,self-learning,10,Autogestão,0.5021533,no_match
718,decoupled services,65,AWS,0.3845516,no_match
719,vontade de aprender,11,Aprendizado Contínuo,0.5776082,no_match
720,time management,9,Gestão do Tempo,0.7400875,matched
721,model performance,96,Gestão de Desempenho,0.6018566,no_match
722,testes de usabilidade,72,Testes Automatizados,0.68874943,no_match
723,change adoption,27,Gestão de Mudanças,0.4797597,no_match
724,séries temporais,46,Séries Temporais,0.49616924,no_match
725,gerenciar projetos,17,Gestão de Projetos,0.87670124,matched
726,ggplot,32,R,0.4228351,no_match
727,organizational effectiveness,95,Desenvolvimento Organizacional,0.6408234,no_match
728,python scripting,30,Python,0.63624245,no_match
729,trabalho independente,10,Autogestão,0.49661282,no_match
730,dimensional modeling,54,Modelagem de Dados,0.5464481,no_match
731,user stories,20,Storytelling com Dados,0.4900705,no_match
732,análise de fluxo de caixa,52,Orquestração de Pipelines,0.60291266,no_match
733,comunicação transparente,1,Comunicação Assertiva,0.43278587,no_match
734,visão estratégica de produto,86,Gestão de Produto,0.76936615,matched
735,information security,70,Segurança de Dados,0.76970685,matched
736,merge,89,OKRs,0.27724987,no_match
